Ano,Ciudad,Deporte,Especialidad,Ganador,Competencia,Genero,Medalla
2006,TURIN,Skating,Speed skating,GER,1000m,W,Bronze
2006,TURIN,Skating,Speed skating,GER,5000m,W,Silver
2006,TURIN,Skating,Speed skating,GER,Team pursuit,W,Gold
2006,TURIN,Skiing,Cross Country S,GER,15km,M,Bronze
2006,TURIN,Skiing,Cross Country S,GER,4x10km relay,M,Silver
2006,TURIN,Skiing,Cross Country S,GER,4x5km relay,W,Silver
2006,TURIN,Skiing,Cross Country S,GER,sprint 1.5km,W,Silver
2006,TURIN,Skiing,Nordic Combined,GER,Individual,M,Gold
2006,TURIN,Skiing,Nordic Combined,GER,Individual sprint,M,Bronze
2006,TURIN,Skiing,Nordic Combined,GER,Team,M,Silver
2006,TURIN,Skiing,Snowboard,GER,Giant parallel slalom,W,Silver
2006,TURIN,Bobsleigh,Bobsleigh,ITA,two-man,W,Bronze
2006,TURIN,Luge,Luge,ITA,doubles,X,Bronze
2006,TURIN,Luge,Luge,ITA,singles,M,Gold
2006,TURIN,Skating,Short Track S.,ITA,3000m relay,W,Bronze
2006,TURIN,Skating,Speed skating,ITA,1500m,M,Gold
2006,TURIN,Skating,Speed skating,ITA,5000m,M,Bronze
2006,TURIN,Skating,Speed skating,ITA,Team pursuit,M,Gold
2006,TURIN,Skiing,Cross Country S,ITA,4x10km relay,M,Gold
2006,TURIN,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze
2006,TURIN,Skiing,Cross Country S,ITA,50km,M,Gold
2006,TURIN,Skiing,Cross Country S,ITA,Combined 15 + 15km mass start,M,Bronze
2006,TURIN,Skating,Figure skating,JPN,individual,W,Gold
2006,TURIN,Skating,Short Track S.,KOR,1000m,M,Gold
2006,TURIN,Skating,Short Track S.,KOR,1000m,M,Silver
2006,TURIN,Skating,Short Track S.,KOR,1000m,W,Gold
2006,TURIN,Skating,Short Track S.,KOR,1500m,M,Gold
2006,TURIN,Skating,Short Track S.,KOR,1500m,M,Silver
2006,TURIN,Skating,Short Track S.,KOR,1500m,W,Gold
2006,TURIN,Skating,Short Track S.,KOR,1500m,W,Silver
2006,TURIN,Skating,Short Track S.,KOR,3000m relay,W,Gold
2006,TURIN,Skating,Short Track S.,KOR,5000m relay,M,Gold
2006,TURIN,Skating,Short Track S.,KOR,500m,M,Bronze
2006,TURIN,Skating,Speed skating,KOR,500m,M,Bronze
2006,TURIN,Luge,Luge,LAT,singles,M,Bronze
2006,TURIN,Skating,Speed skating,NED,10000m,M,Bronze
2006,TURIN,Skating,Speed skating,NED,10000m,M,Gold
2006,TURIN,Skating,Speed skating,NED,1000m,M,Bronze
2006,TURIN,Skating,Speed skating,NED,1000m,W,Gold
2006,TURIN,Skating,Speed skating,NED,1500m,W,Bronze
2006,TURIN,Skating,Speed skating,NED,3000m,W,Gold
2006,TURIN,Skating,Speed skating,NED,3000m,W,Silver
2006,TURIN,Skating,Speed skating,NED,5000m,M,Silver
2006,TURIN,Skating,Speed skating,NED,Team pursuit,M,Bronze
2006,TURIN,Biathlon,Biathlon,NOR,10km,M,Bronze
2006,TURIN,Biathlon,Biathlon,NOR,10km,M,Silver
2006,TURIN,Biathlon,Biathlon,NOR,12.5km pursuit,M,Silver
2006,TURIN,Biathlon,Biathlon,NOR,15km mass start,M,Bronze
2006,TURIN,Biathlon,Biathlon,NOR,20km,M,Bronze
2006,TURIN,Biathlon,Biathlon,NOR,20km,M,Silver
2006,TURIN,Skiing,Alpine Skiing,NOR,super-G,M,Gold
2006,TURIN,Skiing,Cross Country S,NOR,10km,W,Bronze
2006,TURIN,Skiing,Cross Country S,NOR,10km,W,Silver
2006,TURIN,Skiing,Cross Country S,NOR,Combined 15 + 15km mass start,M,Silver
2006,TURIN,Skiing,Cross Country S,NOR,Team sprint,M,Silver
2006,TURIN,Skiing,Freestyle Ski.,NOR,moguls,W,Silver
2006,TURIN,Skiing,Nordic Combined,NOR,Individual,M,Bronze
2006,TURIN,Skiing,Nordic Combined,NOR,Individual sprint,M,Silver
2006,TURIN,Skiing,Ski Jumping,NOR,K120 individual (90m),M,Bronze
2006,TURIN,Skiing,Ski Jumping,NOR,K120 team (90m),M,Bronze
2006,TURIN,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Bronze
2006,TURIN,Skiing,Ski Jumping,NOR,K90 individual (70m),M,Gold
2006,TURIN,Skiing,Snowboard,NOR,Half-pipe,W,Bronze
2006,TURIN,Biathlon,Biathlon,POL,15km mass start,M,Silver
2006,TURIN,Skiing,Cross Country S,POL,30km,W,Bronze
2006,TURIN,Biathlon,Biathlon,RUS,10km pursuit,W,Bronze
2006,TURIN,Biathlon,Biathlon,RUS,15km,W,Bronze
2006,TURIN,Biathlon,Biathlon,RUS,15km,W,Gold
2006,TURIN,Biathlon,Biathlon,RUS,4x6km relay,W,Gold
2006,TURIN,Biathlon,Biathlon,RUS,4x7.5km relay,M,Silver
2006,TURIN,Bobsleigh,Bobsleigh,RUS,four-man,M,Silver
2006,TURIN,Luge,Luge,RUS,singles,M,Silver
2006,TURIN,Skating,Figure skating,RUS,ice dancing,X,Gold
2006,TURIN,Skating,Figure skating,RUS,individual,M,Gold
2006,TURIN,Skating,Figure skating,RUS,individual,W,Bronze
2006,TURIN,Skating,Figure skating,RUS,pairs,X,Gold
2006,TURIN,Skating,Speed skating,RUS,500m,M,Silver
2006,TURIN,Skating,Speed skating,RUS,500m,W,Gold
2006,TURIN,Skating,Speed skating,RUS,Team pursuit,W,Bronze
2006,TURIN,Skiing,Cross Country S,RUS,30km,W,Silver
2006,TURIN,Skiing,Cross Country S,RUS,4x5km relay,W,Gold
2006,TURIN,Skiing,Cross Country S,RUS,50km,M,Silver
2006,TURIN,Skiing,Cross Country S,RUS,Combined 15 + 15km mass start,M,Gold
2006,TURIN,Skiing,Cross Country S,RUS,Combined 7.5 + 7.5km mass start,W,Bronze
2006,TURIN,Skiing,Cross Country S,RUS,sprint 1.5km,W,Bronze
2006,TURIN,Skiing,Cross Country S,RUS,Team sprint,M,Bronze
2006,TURIN,Skiing,Freestyle Ski.,RUS,aerials,M,Bronze
2006,TURIN,Bobsleigh,Bobsleigh,SUI,four-man,M,Bronze
2006,TURIN,Bobsleigh,Bobsleigh,SUI,two-man,M,Bronze
2006,TURIN,Bobsleigh,Skeleton,SUI,individual,M,Bronze
2006,TURIN,Bobsleigh,Skeleton,SUI,individual,W,Gold
2006,TURIN,Curling,Curling,SUI,curling,W,Silver
2006,TURIN,Skating,Figure skating,SUI,individual,M,Silver
2006,TURIN,Skiing,Alpine Skiing,SUI,downhill,M,Bronze
2006,TURIN,Skiing,Alpine Skiing,SUI,downhill,W,Silver
2006,TURIN,Skiing,Alpine Skiing,SUI,super-G,M,Bronze
2006,TURIN,Skiing,Freestyle Ski.,SUI,aerials,W,Gold
2006,TURIN,Skiing,Snowboard,SUI,Giant parallel slalom,M,Gold
2006,TURIN,Skiing,Snowboard,SUI,Giant parallel slalom,M,Silver
2006,TURIN,Skiing,Snowboard,SUI,Giant parallel slalom,W,Gold
2006,TURIN,Skiing,Snowboard,SUI,Snowboard Cross,W,Gold
2006,TURIN,Skiing,Snowboard,SVK,Snowboard Cross,M,Silver
2006,TURIN,Biathlon,Biathlon,SWE,12.5km mass start,W,Gold
2006,TURIN,Biathlon,Biathlon,SWE,7.5km,W,Silver
2006,TURIN,Curling,Curling,SWE,curling,W,Gold
2006,TURIN,Ice Hockey,Ice Hockey,SWE,ice hockey,M,Gold
2006,TURIN,Ice Hockey,Ice Hockey,SWE,ice hockey,W,Silver
2006,TURIN,Skiing,Alpine Skiing,SWE,Alpine combined,W,Bronze
2006,TURIN,Skiing,Alpine Skiing,SWE,downhill,W,Bronze
2006,TURIN,Skiing,Alpine Skiing,SWE,giant slalom,W,Bronze
2006,TURIN,Skiing,Alpine Skiing,SWE,slalom,W,Gold
2006,TURIN,Skiing,Cross Country S,SWE,4x10km relay,M,Bronze
2006,TURIN,Skiing,Cross Country S,SWE,Sprint 1.5km,M,Bronze
2006,TURIN,Skiing,Cross Country S,SWE,Sprint 1.5km,M,Gold
2006,TURIN,Skiing,Cross Country S,SWE,Team sprint,M,Gold
2006,TURIN,Skiing,Cross Country S,SWE,Team sprint,W,Gold
2006,TURIN,Biathlon,Biathlon,UKR,7.5km,W,Bronze
2006,TURIN,Skating,Figure skating,UKR,ice dancing,X,Bronze
2006,TURIN,Bobsleigh,Bobsleigh,USA,two-man,W,Silver
2006,TURIN,Curling,Curling,USA,curling,M,Bronze
2006,TURIN,Ice Hockey,Ice Hockey,USA,ice hockey,W,Bronze
2006,TURIN,Skating,Figure skating,USA,ice dancing,X,Silver
2006,TURIN,Skating,Figure skating,USA,individual,W,Silver
2006,TURIN,Skating,Short Track S.,USA,1000m,M,Bronze
2006,TURIN,Skating,Short Track S.,USA,5000m relay,M,Bronze
2006,TURIN,Skating,Short Track S.,USA,500m,M,Gold
2006,TURIN,Skating,Speed skating,USA,10000m,M,Silver
2006,TURIN,Skating,Speed skating,USA,1000m,M,Gold
2006,TURIN,Skating,Speed skating,USA,1000m,M,Silver
2006,TURIN,Skating,Speed skating,USA,1500m,M,Bronze
2006,TURIN,Skating,Speed skating,USA,1500m,M,Silver
2006,TURIN,Skating,Speed skating,USA,5000m,M,Gold
2006,TURIN,Skating,Speed skating,USA,500m,M,Gold
2006,TURIN,Skiing,Alpine Skiing,USA,Alpine combined,M,Gold
2006,TURIN,Skiing,Alpine Skiing,USA,giant slalom,W,Gold
2006,TURIN,Skiing,Freestyle Ski.,USA,moguls,M,Bronze
2006,TURIN,Skiing,Snowboard,USA,Giant parallel slalom,W,Bronze
2006,TURIN,Skiing,Snowboard,USA,Half-pipe,M,Gold
2006,TURIN,Skiing,Snowboard,USA,Half-pipe,M,Silver
2006,TURIN,Skiing,Snowboard,USA,Half-pipe,W,Gold
2006,TURIN,Skiing,Snowboard,USA,Half-pipe,W,Silver
2006,TURIN,Skiing,Snowboard,USA,Snowboard Cross,M,Gold
2006,TURIN,Skiing,Snowboard,USA,Snowboard Cross,W,Silver
